ID,score_tag,agreement,subjectivity,confidence,irony,happy,angry,bored,fear,sad,excited,spam,news,feedback,marketing,query,word_count,words_per_sentence,sentence_count,six_plus_words,emojis,emoticons,hashtags,urls,analytical_thinking,authentic,clout,emotional_tone,dictionary_words,achievement,adjectives,adverbs,affect,affiliation,all_punctuation,anger_words,anxiety_words,apostrophes,articles,assent,auxiliary_verbs,biological_processes,body,causation,certainty,cognitive_processes,colons,commas,comparisons,conjunctions,dashes,death,differentiation,discrepancies,drives,exclamations,family,feel,female,filler_words,focus_future,focus_past,focus_present,friends,function_words,health,hear,home,i,impersonal_pronouns,informal_language,ingestion,insight,interrogatives,leisure,male,money,motion,negations,negative_emotion_words,netspeak,nonfluencies,numbers,other_grammar,other_punctuation,parentheses,perceptual_processes,periods,personal_concerns,personal_pronouns,positive_emotion_words,power,prepositions,pronouns,quantifiers,question_marks,quotes,relativity,religion,reward,risk,sad_words,see,semicolons,sexual,she_he,social,space,swear_words,tentative,they,time,time_orientation,verbs,we,work,you,admiration_count,amusement_count,anger_count,boredom_count,calmness_count,curiosity_count,desire_count,disgust_count,excitement_count,fear_count,gratitude_count,joy_count,love_count,pain_count,sadness_count,surprise_count,goodfeel_count,ambifeel_count,badfeel_count,emotionality_count,sentiment_count,admiration_score,amusement_score,anger_score,boredom_score,calmness_score,curiosity_score,desire_score,disgust_score,excitement_score,fear_score,gratitude_score,joy_score,love_score,pain_score,sadness_score,surprise_score,goodfeel_score,ambifeel_score,badfeel_score,emotionality_score,sentiment_score,non_emotion_score,emotion_word_count,Class
23,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.049790387,0.395340424,0.11052447,0.183459495,0.155621249,0.105263976,0.017,0.859,0.086,0.027,0.01,503,22.863636363636400,22,0.27037773359841000,0,0,0,0,71.67984474107740,4.379852957725350,80.90976364037990,19.81091230395410,0.8170974155069580,0.007952286282306160,0.02982107355864810,0.03180914512922470,0.03578528827037770,0.041749502982107400,0.18290258449304200,0.005964214711729620,0,0.027833001988071600,0.06560636182902590,0.0019880715705765400,0.0874751491053678,0.019880715705765400,0.007952286282306160,0.015904572564612300,0.007952286282306160,0.0775347912524851,0.0019880715705765400,0.039761431411530800,0.009940357852882700,0.04572564612326040,0.013916500994035800,0,0.02186878727634200,0.011928429423459200,0.10536779324055700,0,0.013916500994035800,0.003976143141153080,0.0437375745526839,0,0.009940357852882700,0.07554671968190850,0.003976143141153080,0.003976143141153080,0.4870775347912530,0.011928429423459200,0.007952286282306160,0.02186878727634200,0.019880715705765400,0.05964214711729620,0.003976143141153080,0,0.017892644135188900,0.007952286282306160,0.005964214711729620,0.005964214711729620,0.013916500994035800,0.007952286282306160,0.017892644135188900,0.019880715705765400,0.003976143141153080,0,0.011928429423459200,0.21073558648111300,0.015904572564612300,0,0.02584493041749500,0.0437375745526839,0.06759443339960240,0.08151093439363820,0.015904572564612300,0.04572564612326040,0.12922465208747500,0.1411530815109340,0.007952286282306160,0,0.039761431411530800,0.09741550695825050,0,0.009940357852882700,0.0019880715705765400,0,0.013916500994035800,0,0,0.03777335984095430,0.12524850894632200,0.04970178926441350,0,0.017892644135188900,0.0019880715705765400,0.03777335984095430,0.1550695825049700,0.15904572564612300,0.011928429423459200,0.03578528827037770,0.009940357852882700,18,0,67.5,1.625,6.5,0,5,31,2.83,25,1,1,13,0,18,1,35.33,6,105.125,139.83000000000000,35.33,0.4618205632866770,0,0.7629172316963970,0.07189891051387640,0.23656857388339300,0,0.19248405980003700,0.5964270904693010,0.11887671020636900,0.5437598698104010,0.045503819962193700,0.045503819962193700,0.3826210351447950,0,0.250212886812842,0.045503819962193700,0.0589000216728073,0.01000283413633860,0.17525798976376600,0.23311604954737200,-0.8247329174178110,0.7668839504526280,43,1
24,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.056603815,0.279021664,0.015708321,0.315870873,0.214320503,0.118474825,0.019,0.869,0.094,0.006,0.012,822,21.63157894736840,38,0.31143552311435500,0,0,0,0,97.84100932048280,26.062692619626900,68.23044838373310,8.391765510948910,0.8394160583941610,0.010948905109489100,0.0267639902676399,0.029197080291970800,0.031630170316301700,0.00851581508515815,0.1411192214111920,0,0.004866180048661800,0.0072992700729927000,0.09367396593673970,0,0.06082725060827250,0.06082725060827250,0.004866180048661800,0.02068126520681270,0.0012165450121654500,0.07420924574209250,0.0036496350364963500,0.052311435523114400,0.012165450121654500,0.0413625304136253,0,0,0.014598540145985400,0.014598540145985400,0.07664233576642340,0.0024330900243309000,0.004866180048661800,0.0024330900243309000,0.025547445255474500,0,0.0072992700729927000,0.045012165450121700,0,0,0.4440389294403890,0.05474452554744530,0.009732360097323600,0,0.010948905109489100,0.0364963503649635,0.0036496350364963500,0.00851581508515815,0.010948905109489100,0.014598540145985400,0,0,0.0036496350364963500,0.019464720194647200,0.0072992700729927000,0.023114355231143600,0.0036496350364963500,0,0.030413625304136300,0.19829683698296800,0,0,0.015815085158150900,0.049878345498783500,0.046228710462287100,0.01824817518248180,0.00851581508515815,0.046228710462287100,0.17396593673965900,0.05474452554744530,0.021897810218978100,0.0012165450121654500,0.024330900243309000,0.15085158150851600,0,0.010948905109489100,0.009732360097323600,0.004866180048661800,0.0024330900243309000,0,0.024330900243309000,0.0012165450121654500,0.07907542579075430,0.09124087591240880,0,0.01824817518248180,0.004866180048661800,0.0413625304136253,0.10583941605839400,0.10948905109489100,0,0.043795620437956200,0.0012165450121654500,9,0,43.73,2.73,4,0,9.73,20,4,87.085,9.73,2,9,0,9,4,36.730000000000000,13.73,141.545,179.27500000000000,36.730000000000000,0.24611616721299600,0,0.6133403489123390,0.09010466745059890,0.12671020163537900,0,0.26087121464866800,0.420449861343358,0.12671020163537900,0.7595520914454560,0.26087121464866800,0.06764046958777900,0.24611616721299600,0,0.5963562893901540,0.12671020163537900,0.038692686523926200,0.014463669642622000,0.14910853019409500,0.18885465223460000,-0.8431838950541800,0.8111453477654000,52,0
25,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.141958234,0.248130519,0.048989502,0.20186258,0.089724131,0.269335034,0.01,0.925,0.034,0.024,0.007,772,30.88,25,0.35233160621761700,0,0,0,0,96.46161817457150,25.06941890913140,68.40266469282010,5.980713874496260,0.8238341968911920,0.019430051813471500,0.06606217616580310,0.02072538860103630,0.06735751295336790,0.038860103626943000,0.10103626943005200,0.031088082901554400,0.0038860103626943000,0.0038860103626943000,0.10880829015544000,0.0012953367875647700,0.05310880829015540,0.007772020725388600,0,0.011658031088082900,0.0051813471502590700,0.07512953367875650,0,0.05181347150259070,0.019430051813471500,0.050518134715025900,0.0025906735751295300,0.006476683937823830,0.03626943005181350,0.010362694300518100,0.10751295336787600,0,0.0012953367875647700,0,0.0012953367875647700,0,0.02072538860103630,0.029792746113989600,0,0,0.4650259067357510,0.007772020725388600,0,0,0,0.042746113989637300,0.0012953367875647700,0,0.006476683937823830,0.012953367875647700,0.0012953367875647700,0.0012953367875647700,0,0.023316062176165800,0.011658031088082900,0.042746113989637300,0,0,0.022020725388601000,0.21243523316062200,0,0,0.0012953367875647700,0.03238341968911920,0.050518134715025900,0.03756476683937820,0.02461139896373060,0.038860103626943000,0.15155440414507800,0.08031088082901550,0.011658031088082900,0,0.010362694300518100,0.13860103626943000,0.0012953367875647700,0.009067357512953370,0.012953367875647700,0.0051813471502590700,0.0012953367875647700,0,0,0.0012953367875647700,0.07772020725388600,0.06347150259067360,0,0.018134715025906700,0.018134715025906700,0.054404145077720200,0.11269430051813500,0.10362694300518100,0.018134715025906700,0.04145077720207250,0,19,0,110.875,1,24,1,10,28,2.83,108.125,23.625,8.3,27,0,19,0,100.755,15,165.125,278.88,100.755,0.45937349442417300,0,0.8321719841655060,0.042806973496989800,0.5176800710532960,0.042806973496989800,0.3090169943749470,0.5559893179579540,0.11234313743326700,0.8286349903410450,0.5137468906754040,0.2707050222274650,0.5469940876640030,0,0.5469940876640030,0,0.10399120634134300,0.015481793410948700,0.1704287424655270,0.2878375030963590,-0.8028047576138580,0.7121624969036410,82,1
26,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.171215905,0.294122568,0.048576113,0.14557335,0.103423003,0.237089061,0.04,0.855,0.065,0.03,0.01,507,21.125,24,0.3254437869822490,0,0,0,0,95.45912481326120,3.948267839983820,90.00086918730990,47.66863905325440,0.8165680473372780,0.013806706114398400,0.02564102564102560,0.011834319526627200,0.0670611439842209,0.0631163708086785,0.14990138067061100,0.01775147928994080,0.0039447731755424100,0.011834319526627200,0.1301775147928990,0,0.0670611439842209,0.005917159763313610,0.005917159763313610,0.007889546351084810,0.011834319526627200,0.04142011834319530,0,0.04339250493096650,0.005917159763313610,0.03747534516765290,0,0.0039447731755424100,0.009861932938856020,0.0039447731755424100,0.1301775147928990,0,0.007889546351084810,0.005917159763313610,0,0,0.021696252465483200,0.023668639053254400,0.0039447731755424100,0.0039447731755424100,0.47731755424063100,0,0.007889546351084810,0.0019723865877712000,0,0.0611439842209073,0.0039447731755424100,0,0.005917159763313610,0.013806706114398400,0.021696252465483200,0.011834319526627200,0.013806706114398400,0.011834319526627200,0.007889546351084810,0.027613412228796800,0.0039447731755424100,0,0,0.16370808678501000,0.009861932938856020,0.005917159763313610,0.015779092702169600,0.047337278106508900,0.1203155818540430,0.045364891518737700,0.03944773175542410,0.047337278106508900,0.1282051282051280,0.10650887573964500,0.015779092702169600,0,0.03155818540433930,0.09861932938856020,0.04930966469428010,0.013806706114398400,0.0019723865877712000,0.0039447731755424100,0.0019723865877712000,0,0,0.005917159763313610,0.11045364891518700,0.0650887573964497,0,0.007889546351084810,0.0039447731755424100,0.023668639053254400,0.11439842209073000,0.10848126232741600,0.027613412228796800,0.04142011834319530,0.007889546351084810,18,0,68,0,9,0,10,6,4,35,19,33.9,43,0,18,0,95.9,12,107,213.9,95.9,0.45102718848538200,0,0.7563211012514350,0,0.29117824737308200,0,0.3133921657949120,0.2149851662190090,0.15438708879488500,0.6150180127419700,0.4644465857472790,0.6074299726886850,0.6624669109504120,0,0.3723978453462580,0,0.14272957285310300,0.01785980056556040,0.15924988837624600,0.3183509450811130,-0.41741981823451700,0.6816490549188870,49,0
27,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.059960393,0.319318294,0.110398116,0.209244555,0.164174288,0.136904355,0.032,0.874,0.061,0.017,0.017,469,29.3125,16,0.2878464818763330,0,0,0,0,78.70146566089120,20.201255626628800,71.0457000710732,58.03378710841400,0.7974413646055440,0.014925373134328400,0.053304904051172700,0.057569296375266500,0.046908315565032000,0.006396588486140730,0.14925373134328400,0.010660980810234500,0.006396588486140730,0.029850746268656700,0.057569296375266500,0.0021321961620469100,0.08742004264392320,0.010660980810234500,0.0042643923240938200,0.01279317697228150,0.008528784648187630,0.09594882729211090,0,0.057569296375266500,0.02771855010660980,0.06396588486140730,0.0042643923240938200,0,0.031982942430703600,0.019189765458422200,0.08742004264392320,0,0,0.0042643923240938200,0.0255863539445629,0,0.006396588486140730,0.057569296375266500,0,0,0.488272921108742,0.0042643923240938200,0.008528784648187630,0.0021321961620469100,0.0021321961620469100,0.05543710021321960,0.0042643923240938200,0.0021321961620469100,0.010660980810234500,0.029850746268656700,0.0042643923240938200,0.0042643923240938200,0.0021321961620469100,0.01279317697228150,0.014925373134328400,0.014925373134328400,0,0.0021321961620469100,0.031982942430703600,0.2921108742004260,0.006396588486140730,0.0042643923240938200,0.0255863539445629,0.03411513859275050,0.017057569296375300,0.03837953091684440,0.031982942430703600,0.046908315565032000,0.16204690831556500,0.09381663113006400,0.021321961620469100,0,0.01279317697228150,0.15991471215351800,0,0.019189765458422200,0.006396588486140730,0.0021321961620469100,0.01279317697228150,0,0,0.0255863539445629,0.09594882729211090,0.10874200426439200,0,0.029850746268656700,0.0021321961620469100,0.03837953091684440,0.16204690831556500,0.15991471215351800,0.0042643923240938200,0.010660980810234500,0.0042643923240938200,17.75,3,7,2,1,2,0,5,17,4,7.75,1,16,0,17.75,0,45.75,4,55.5,103.25,45.75,0.49805626429774900,0.14361939376204200,0.28125389940955100,0.10056040392404000,0.05294214363635840,0.10056040392404000,0,0.21844989525420900,0.487265965805529,0.1827439976315570,0.30227925791771900,0.05294214363635840,0.4721359549995790,0,0.2511664187323590,0,0.08452655889145500,0.007390300230946880,0.10254041570438800,0.1907621247113160,-0.4352851395043970,0.8092378752886840,31,1
28,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.146625135,0.275486506,0.065934654,0.155205766,0.159280828,0.197467111,0.029,0.825,0.101,0.032,0.013,759,23.71875,32,0.2964426877470360,0,0,0,0,93.25858951175410,1.2047359787129600,93.49558879938630,7.499805155040920,0.7707509881422930,0.011857707509881400,0.028985507246376800,0.022397891963109400,0.034255599472990800,0.014492753623188400,0.2002635046113310,0.013175230566534900,0.003952569169960470,0.006587615283267460,0.08695652173913040,0,0.048748353096179200,0.011857707509881400,0.005270092226613970,0.011857707509881400,0.002635046113306980,0.0461133069828722,0,0.07509881422924900,0.023715415019762800,0.05138339920948620,0,0,0.017127799736495400,0.013175230566534900,0.11857707509881400,0,0.005270092226613970,0.0013175230566534900,0.05928853754940710,0,0.00922266139657444,0.08036890645586300,0.0013175230566534900,0.0013175230566534900,0.4440052700922270,0.0013175230566534900,0.022397891963109400,0.0013175230566534900,0.0013175230566534900,0.04216073781291170,0.003952569169960470,0,0.003952569169960470,0.010540184453227900,0.010540184453227900,0.04216073781291170,0.005270092226613970,0.017127799736495400,0.007905138339920950,0.025032938076416300,0.003952569169960470,0,0.017127799736495400,0.18181818181818200,0,0,0.03689064558629780,0.08168642951251650,0.06455862977602110,0.06324110671936760,0.00922266139657444,0.08563899868247690,0.14888010540184500,0.10540184453227900,0.003952569169960470,0,0.03689064558629780,0.1225296442687750,0.0013175230566534900,0.010540184453227900,0.003952569169960470,0.003952569169960470,0.014492753623188400,0,0.006587615283267460,0.057971014492753600,0.17391304347826100,0.05401844532279320,0,0.00922266139657444,0,0.05401844532279320,0.1225296442687750,0.11989459815546800,0.0013175230566534900,0.05138339920948620,0.002635046113306980,10,3,124,6,0,0,4,12,6,48,2,0,19.675,0,10,0,36.675,4,174,209.675,36.675,0.28330039409901900,0.10601373033920900,0.8305524267856250,0.19170418491404300,0,0,0.1365270594958140,0.3217311600325900,0.19170418491404300,0.6548590014996050,0.07326484679668880,0,0.4374825604978480,0,0.3217311600325900,0,0.0404499958640086,0.004411724156947090,0.19191000082719800,0.23125706565197000,-0.8847488216573180,0.7687429343480300,62,0
29,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.1257944,0.2757002,0.064621675,0.170875407,0.133082867,0.229925452,0.04,0.86,0.072,0.019,0.009,562,18.733333333333300,30,0.2580071174377220,0,0,0,0,39.82648312541550,31.746822572445400,82.26325394652800,38.41814946619220,0.8149466192170820,0.0071174377224199300,0.03914590747330960,0.046263345195729500,0.042704626334519600,0.03558718861209970,0.20462633451957300,0.0017793594306049800,0.0017793594306049800,0.03558718861209970,0.06227758007117440,0.012455516014234900,0.10142348754448400,0,0,0.01601423487544480,0.008896797153024910,0.12455516014234900,0,0.05693950177935940,0.014234875444839900,0.05693950177935940,0,0,0.04092526690391460,0.026690391459074700,0.060498220640569400,0,0,0.0017793594306049800,0,0,0.01601423487544480,0.04804270462633450,0,0,0.5284697508896800,0,0.012455516014234900,0.0017793594306049800,0.014234875444839900,0.099644128113879,0.014234875444839900,0,0.03914590747330960,0.021352313167259800,0.0035587188612099600,0.0035587188612099600,0.0017793594306049800,0.008896797153024910,0.02491103202846980,0.017793594306049800,0.0017793594306049800,0,0.005338078291814950,0.23487544483985800,0.010676156583629900,0.0035587188612099600,0.019572953736654800,0.046263345195729500,0.037366548042704600,0.07829181494661920,0.02491103202846980,0.012455516014234900,0.099644128113879,0.17793594306049800,0.0035587188612099600,0.005338078291814950,0.046263345195729500,0.11743772241992900,0,0.0017793594306049800,0.008896797153024910,0,0.005338078291814950,0,0,0.0035587188612099600,0.11921708185053400,0.0498220640569395,0,0.01601423487544480,0.0071174377224199300,0.05871886120996440,0.14590747330960900,0.16725978647686800,0.026690391459074700,0.03202846975088970,0.026690391459074700,5,0,44,0,3,3,0,25,1.83,10,3,4,2.625,0,5,4,16.455,7,67,88.455,16.455,0.16952084719853700,0,0.6423836176462590,0,0.1091111544559990,0.1091111544559990,0,0.5051025721682190,0.06951594037609610,0.28989794855663600,0.1091111544559990,0.14037600977967000,0.09679240148254010,0,0.19675422795565700,0.14037600977967000,0.026911219958950400,0.011448103294600600,0.10957470296260600,0.14466313956055600,-0.7447818698068000,0.8553368604394440,39,0
30,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.287419387,0.174070153,0.028707055,0.185902581,0.118409656,0.205491167,0.038,0.654,0.151,0.079,0.079,1170,31.62162162162160,37,0.36495726495726500,0,0,0,0,97.03554313380900,43.9431339031339,55.43008547008550,70.77866195107580,0.7572649572649570,0.011111111111111100,0.042735042735042700,0.03076923076923080,0.035897435897435900,0.01623931623931620,0.1641025641025640,0.002564102564102560,0.003418803418803420,0.020512820512820500,0.0905982905982906,0,0.05128205128205130,0.005982905982905980,0.002564102564102560,0.011965811965812000,0.015384615384615400,0.07435897435897440,0.004273504273504270,0.0641025641025641,0.02905982905982910,0.05384615384615390,0.009401709401709400,0.0008547008547008550,0.018803418803418800,0.005128205128205130,0.07521367521367520,0,0.0008547008547008550,0.0008547008547008550,0.0008547008547008550,0,0.010256410256410300,0.013675213675213700,0.0008547008547008550,0.0008547008547008550,0.4230769230769230,0.0017094017094017100,0.005128205128205130,0.0008547008547008550,0.0008547008547008550,0.044444444444444400,0.0017094017094017100,0.0008547008547008550,0.013675213675213700,0.005982905982905980,0.007692307692307690,0.0017094017094017100,0.022222222222222200,0.017094017094017100,0.005128205128205130,0.005982905982905980,0.0008547008547008550,0.0008547008547008550,0.028205128205128200,0.1752136752136750,0.015384615384615400,0.0017094017094017100,0.011965811965812000,0.03418803418803420,0.05726495726495730,0.008547008547008550,0.029914529914529900,0.03504273504273500,0.1581196581196580,0.05299145299145300,0.022222222222222200,0,0.01452991452991450,0.17435897435897400,0.005128205128205130,0.006837606837606840,0.01282051282051280,0,0.005982905982905980,0,0.0008547008547008550,0.0017094017094017100,0.035897435897435900,0.1188034188034190,0,0.017094017094017100,0.003418803418803420,0.040170940170940200,0.0811965811965812,0.0829059829059829,0.002564102564102560,0.039316239316239300,0,29,0,18,6.83,25,12,7,0,1.83,83.5,36,18.45,13,0,29,0,120.88,19,109.33,243.21,120.88,0.5159872326073690,0,0.3982041786405670,0.2006879157606100,0.4789002211893230,0.3060994835732390,0.20466076283979200,0,0.06303185057617060,0.7542708371841920,0.5695937470702300,0.4041360663476070,0.3233594277182510,0,0.15526532180049600,0,0.09019482021474250,0.014176882727333800,0.0815767678199685,0.18147156042709700,0.3751780382814870,0.8185284395729030,73,1
31,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.139356997,0.172010706,0.21626073,0.221772431,0.152170587,0.09842855,0.084,0.617,0.149,0.055,0.094,1272,24.941176470588200,51,0.3278301886792450,0,0,0,0,93.61399797559340,13.232522103728000,70.36521361960530,38.33744557329460,0.8238993710691820,0.026729559748427700,0.03930817610062890,0.03223270440251570,0.03773584905660380,0.020440251572327000,0.1619496855345910,0.003930817610062890,0.003930817610062890,0.006289308176100630,0.09905660377358490,0.0023584905660377400,0.06682389937106920,0.007075471698113210,0.0007861635220125790,0.02279874213836480,0.01179245283018870,0.10927672955974800,0.0015723270440251600,0.06839622641509430,0.015723270440251600,0.05817610062893080,0,0,0.027515723270440300,0.0220125786163522,0.1029874213836480,0,0,0.003930817610062890,0,0,0.018081761006289300,0.05188679245283020,0,0,0.4882075471698110,0.00550314465408805,0.010220125786163500,0.0007861635220125790,0.0015723270440251600,0.0479559748427673,0.007075471698113210,0.0007861635220125790,0.018867924528301900,0.019654088050314500,0.0110062893081761,0.02358490566037740,0.015723270440251600,0.03459119496855350,0.01179245283018870,0.014937106918239000,0.007075471698113210,0,0.012578616352201300,0.21933962264150900,0.003930817610062890,0,0.02122641509433960,0.05188679245283020,0.07861635220125790,0.0330188679245283,0.0220125786163522,0.05817610062893080,0.15487421383647800,0.0809748427672956,0.014150943396226400,0,0.029874213836478000,0.12971698113207500,0.0047169811320754700,0.009433962264150940,0.006289308176100630,0.0023584905660377400,0.006289308176100630,0,0,0.012578616352201300,0.08962264150943400,0.06289308176100630,0,0.0220125786163522,0.014150943396226400,0.0330188679245283,0.14072327044025200,0.13679245283018900,0,0.05817610062893080,0.0047169811320754700,13.975,0,64.225,8,0,6,34.75,31,20,76.3,32.6,31,40.5,0,13.975,6,124.075,50.75,174.025,340.35,124.075,0.30438374330484100,0,0.667880315549116,0.20031329577692600,0,0.15815511491062600,0.521087638117128,0.492552613654599,0.3850786724304070,0.7049316836572870,0.5051331534572140,0.492552613654599,0.5591031467369990,0,0.508181421792658,0.15815511491062600,0.08209547755318090,0.03357925033910080,0.11514539980811900,0.2251960168061670,-0.688650356820932,0.7748039831938330,101,0
32,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.174734905,0.222107727,0.044269413,0.169546909,0.14347008,0.245870966,0.062,0.502,0.211,0.164,0.061,1633,21.773333333333300,75,0.3104715248009800,0,0,0,0,95.95047726886340,21.612934212264200,62.95110113175020,38.862381647746000,0.8064911206368650,0.02878138395590940,0.04837721984078380,0.03368034292712800,0.03061849357011640,0.01224739742804650,0.14206981016534000,0,0.003674219228413960,0.008573178199632580,0.08328230251071650,0.000612369871402327,0.05021432945499080,0.014084507042253500,0.003674219228413960,0.021432945499081400,0.009797917942437230,0.07532149418248620,0,0.06368646662584200,0.029393753827311700,0.05695039804041640,0,0,0.017758726270667500,0.00612369871402327,0.08879363135333740,0,0.000612369871402327,0.004898958971218620,0,0,0.005511328842620940,0.02878138395590940,0.001224739742804650,0.001224739742804650,0.4255970606246170,0.007960808328230250,0.007960808328230250,0.001224739742804650,0.003061849357011640,0.026331904470300100,0.006736068585425600,0.003061849357011640,0.011022657685241900,0.007348438456827920,0.004898958971218620,0.012859767299448900,0.011022657685241900,0.01837109614206980,0.007348438456827920,0.011635027556644200,0.001837109614206980,0.004286589099816290,0.03551745254133500,0.21494182486221700,0.00612369871402327,0,0.03306797305572570,0.04654011022657690,0.10287813839559100,0.03061849357011640,0.018983466013472100,0.04592774035517450,0.15676668707899600,0.05695039804041640,0.03490508266993260,0,0.017146356399265200,0.14819350887936300,0,0.011022657685241900,0.005511328842620940,0.005511328842620940,0.005511328842620940,0,0,0.011022657685241900,0.05327617881200250,0.07960808328230250,0,0.015309246785058200,0.008573178199632580,0.054500918554807100,0.10838946723821200,0.09552969993876300,0.006736068585425600,0.08940600122473970,0.001224739742804650,74.72500000000000,0,34.625,24,7,15.75,8,3,19.455,37,37.45,30.875,10,4,74.72500000000000,4,169.05500000000000,31.75,129.625,327.43,169.05500000000000,0.6586321421464970,0,0.4720207021927430,0.3825930769369910,0.15307293882461700,0.2890978000320850,0.17119684379985600,0.0718910130021613,0.3343654839655270,0.4885789167690400,0.4915999195330920,0.44357551716322900,0.20521309615767300,0.09361141094898700,0.5080666151703330,0.09361141094898700,0.09081996099772750,0.01705677892802850,0.06963732184395870,0.17590239761903500,0.5901269836170910,0.8240976023809650,99,0
33,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.088937244,0.246644983,0.06875442,0.197598311,0.261222008,0.136843034,0.039,0.774,0.117,0.044,0.026,1122,18.096774193548400,62,0.33511586452762900,0,0,0,0,94.26876609229550,7.155724603114830,78.62430533710810,31.86618283677110,0.767379679144385,0.020499108734402900,0.036541889483066000,0.025846702317290600,0.035650623885918000,0.015151515151515200,0.18181818181818200,0.0035650623885918,0,0.0196078431372549,0.07397504456327990,0,0.06060606060606060,0.0053475935828877,0,0.025846702317290600,0.004456327985739750,0.0855614973262032,0,0.06506238859180040,0.031194295900178300,0.049910873440285200,0,0,0.017825311942959000,0.013368983957219300,0.0855614973262032,0,0.00089126559714795,0.0017825311942959,0.0017825311942959,0,0.015151515151515200,0.035650623885918000,0.00089126559714795,0.00089126559714795,0.43137254901960800,0.00089126559714795,0.020499108734402900,0.00089126559714795,0.00089126559714795,0.03832442067736190,0.00089126559714795,0.004456327985739750,0.0106951871657754,0.012477718360071300,0.00089126559714795,0.01871657754010700,0.0338680926916221,0.0196078431372549,0.0071301247771836,0.016042780748663100,0,0.00089126559714795,0.026737967914438500,0.21390374331550800,0.012477718360071300,0,0.027629233511586500,0.06149732620320860,0.0944741532976827,0.03832442067736190,0.0196078431372549,0.04367201426024960,0.15775401069518700,0.0766488413547237,0.025846702317290600,0,0.023172905525846700,0.11853832442067700,0,0.011586452762923400,0.006238859180035650,0.0071301247771836,0.00267379679144385,0,0,0.012477718360071300,0.09536541889483070,0.06149732620320860,0,0.022281639928698800,0.015151515151515200,0.0392156862745098,0.1140819964349380,0.11586452762923400,0.0071301247771836,0.06506238859180040,0.00267379679144385,36,0,24,0,0,11,9,14,10.3,32.25,21.625,0,13,8,36,1,75.925,20,99.25,183.925,75.925,0.5055211778669880,0,0.40531206228860300,0,0,0.2380249963865040,0.20355712123370300,0.28447401544679300,0.226305815585166,0.4780353239237570,0.3804630509816140,0,0.2696332758199200,0.18512676002257200,0.49123269753348400,0.027613909381209100,0.06128296708840330,0.016143027221179700,0.08010977258510400,0.14845531408277300,-0.4836723094524690,0.8515446859172270,67,0
