happy,angry,bored,fear,sad,Class
0.100935738,0.337844344,0.077463167,0.151106811,0.175095412,0
0.071437853,0.175189473,0.125702725,0.378870928,0.044020796,0
0.057077467,0.32322567,0.046818666,0.165060376,0.337182377,0
0.186103902,0.18429522,0.040671626,0.187716185,0.088200692,0
0.043759428,0.513915617,0.037870342,0.149202352,0.122414193,0
0.181518563,0.161416678,0.072934135,0.178275321,0.13438447,0
0.216905812,0.239776001,0.041460165,0.129593143,0.081079026,0
0.09692533,0.344321675,0.07378928,0.156894226,0.192375429,1
0.148293154,0.236763576,0.066609602,0.171805884,0.145789688,0
0.195765982,0.129688203,0.169705542,0.167840541,0.129203305,1
0.18104484,0.287304499,0,0.142576021,0.122424537,1
0.274822892,0.132617328,0.066241201,0.120658334,0.076750918,1
0.131618794,0.232536724,0.168512751,0.166168932,0.154768937,1
0.034297494,0.533909088,0.03096828,0.126256501,0.235488654,0
0.231821073,0.142595963,0.055225798,0.145642916,0.086152367,0
0.280620081,0.184434288,0.050623242,0.177250239,0.096605679,1
0.057560567,0.28598856,0.057938745,0.240245008,0.271948323,0
0.039623724,0.352653547,0.032900297,0.09818332,0.168160803,1
0.159175134,0.156308586,0.063635492,0.228452656,0.139846513,1
0.362771185,0.04343593,0.013526945,0.109953175,0.030799189,1
0.103656828,0.235781247,0.047500486,0.216961432,0.165521275,0
0.130873383,0.295281774,0.068660443,0.13602576,0.084986985,1
0.185739117,0.170196027,0.027993162,0.155743746,0.296760731,1
0.218523312,0.063615382,0.026121801,0.219726336,0.224959475,0
0.08083779,0.32167069,0.086393693,0.163167547,0.171094267,1
0.070172078,0.206184077,0.152811673,0.204909501,0.254365138,0
0.449383051,0.078447135,0.005051356,0.059666881,0.012248075,0
0.224410512,0.149904866,0.081170273,0.169934521,0.105711404,1
0.075541215,0.239200381,0.065489733,0.224351373,0.249642938,0
0.114737183,0.207562681,0.050263897,0.20187065,0.256106462,0
0.066810222,0.429140168,0.180551179,0.107428804,0.12563817,1
0.025713517,0.143776173,0.535484879,0.130487538,0.126359195,0
0.160625684,0.257875587,0.07367317,0.136087963,0.128652265,0
0.156014615,0.170511114,0.080556371,0.221027419,0.184020625,0
0.09578892,0.310784872,0,0.215447437,0.18531401,1
0.04139863,0.503264292,0.067306301,0.158169567,0.137298697,1
0.17137204,0.089782345,0.029492021,0.275306106,0.10455988,1
0.153775905,0.256791514,0.029137587,0.211077696,0.173393055,1
0.045359407,0.163902782,0.109103505,0.371576949,0.225386439,1
0.191891772,0.217274278,0.073502422,0.138113585,0.160754179,0
0.076527449,0.35263696,0.0216896,0.267692444,0.160196669,0
0.140649421,0.158807232,0.037048686,0.101215072,0.072988707,1
0.269625901,0.100082696,0.162870679,0.107343787,0.042839025,0
0.072501061,0.325054392,0.0564803,0.214255365,0.240376313,0
0.089465052,0.070658977,0.477016785,0.104293943,0.118588153,0
0.115235083,0.298115314,0.061989427,0.150629356,0.203861397,1
0.268355895,0.126281269,0.035810941,0.174423373,0.085612776,0
0.167879137,0.193550843,0.078918488,0.236193133,0.164366797,0
0.107073026,0.270999785,0.1418707,0.176362965,0.200405702,1
0.059295492,0.424260074,0.072351728,0.174946644,0.124592948,0
0.210231346,0.088603898,0.040485218,0.108541947,0.01776315,1
0.402940384,0.051168014,0.018062974,0.07346653,0.08893306,1
0.25988817,0.211078143,0.04859125,0.114325388,0.064191782,0
0.138849369,0.247117172,0.035768112,0.196481948,0.143752696,0
0.306375848,0.130422024,0,0.155586455,0.119769284,1
0.129388236,0.230388383,0.059819614,0.191232283,0.194312894,1
0.076233784,0.287341765,0.051631405,0.182980216,0.320239548,1
0.060424703,0.128013786,0.011829833,0.232352856,0.504887906,1
0.163791587,0.113711972,0.105793602,0.288587916,0.126226484,0
0.104320085,0.215623943,0.136725205,0.188458738,0.229301202,0
0.189644375,0.226109239,0.046254331,0.164106511,0.115551304,1
0.050844437,0.206421695,0.0202532,0.437329915,0.223828615,0
0.140659827,0.312865997,0.03511334,0.15016518,0.131971198,0
0.255419699,0.099161586,0.074146965,0.140232461,0.122573137,1
0.320652436,0.152116885,0,0.159490053,0.174718278,1
0.191313972,0.245631776,0.042522223,0.197858884,0.137346394,0
0.185254048,0.307145667,0.096675731,0.115667511,0.122571458,0
0.471972177,0.058820025,0.014015749,0.050100187,0.020314381,1
0.098027691,0.384319967,0.046293945,0.190884272,0.129606795,1
0.269015423,0.151955713,0,0.152953796,0.174548818,1
0.196027577,0.080842906,0.028949946,0.288661344,0.142032308,0
0.146178008,0.213941147,0.055925508,0.165538187,0.104572328,0
0.061170411,0.382505915,0.090192368,0.186319952,0.186934028,0
0.225570746,0.102496684,0.059045652,0.192681016,0.070701331,0
0.124366984,0.258068211,0.04582766,0.217589101,0.182402129,0
0.125679084,0.289191041,0.054059082,0.180860284,0.146586984,1
0.164842486,0.315874559,0.011392546,0.068424754,0.022929516,1
0.023978108,0.526698027,0.034979275,0.188309045,0.179032169,1
0.238626273,0.096827601,0,0.122938351,0.130962514,0
0.149233621,0.242574464,0.052589794,0.158830925,0.114089027,1
0.067724294,0.390278644,0.102896301,0.142714787,0.195514894,1
0.34418396,0.061462864,0.017145532,0.112093782,0.053748961,0
0.104774199,0.22080055,0.108870385,0.240415736,0.167572025,0
0.066850155,0.405201941,0.079806902,0.17536355,0.142187809,0
0.164510053,0.193809171,0.031214799,0.197621439,0.214301733,0
0.149817828,0.253773286,0.051793012,0.180954841,0.111708155,1
0.115806448,0.11068332,0.356566503,0.129075981,0.145803277,1
0.048153149,0.306647714,0.119829013,0.205763985,0.213508012,0
0.161003033,0.172027126,0.09085468,0.209973557,0.195627789,0
0.113935341,0.362390147,0.051607554,0.170857855,0.135871869,0
0.39829799,0.106212067,0,0.143467386,0.076166728,1
0.157199299,0.314484467,0.029944996,0.170457787,0.177037901,1
0.089378907,0.286723052,0.050504382,0.174913469,0.113080606,1
0.184578342,0.224149514,0.037822953,0.169082187,0.135587487,0
0.323024959,0.102920847,0,0.132847908,0.058312086,0
0.165802635,0.293512712,0.057523804,0.148373549,0.147538255,0
0.252588281,0.189039443,0.043806117,0.186119745,0.117127065,0
0.102868944,0.180975637,0.136582724,0.259670861,0.191491007,0
0.412062326,0.058385269,0.007652012,0.068423657,0.017648943,1
0.123840676,0.295968239,0.078223174,0.159957825,0.134124743,0
0.24699612,0.191491546,0.021816443,0.135902029,0.099247164,1
0.130051339,0.154651696,0.088403636,0.262083288,0.222714886,0
0.183464631,0.116180038,0.027144567,0.255462675,0.11385709,1
0.2441365,0.154134987,0.028508719,0.164411211,0.147547714,1
0.100638829,0.101640931,0.038848355,0.130118988,0.57438944,1
0.245597722,0.187939464,0.036524509,0.079432471,0.105849429,1
0.143279219,0.157701781,0.094388667,0.273829652,0.147838476,0
0.126688247,0.165563057,0.025285064,0.187437641,0.115918431,0
0.015347754,0.230314238,0.137150798,0.126102636,0.473690484,1
0.275514042,0.099009889,0.222824736,0.097111294,0.028013573,0
0.169102287,0.128369252,0.025006003,0.116807066,0.453468281,0
0.056141128,0.242219953,0.08307849,0.275952492,0.195042511,0
0.09667486,0.336263156,0.120686887,0.168526517,0.181263047,1
0.065606634,0.300036127,0.042935205,0.214223788,0.294660881,1
0.051361444,0.213985231,0.12563436,0.245317952,0.259641524,1
0.226275738,0.145272358,0.024890447,0.138939735,0.114020414,0
0.261608981,0.226879287,0.033415503,0.120306852,0.11288647,0
0.120818003,0.316511639,0.064937615,0.179417796,0.16144817,0
0.193356976,0.211142787,0.058382739,0.134783749,0.072547548,0
0.291568958,0.090015835,0.025836961,0.105915229,0.077005833,1
0.04508125,0.343468367,0.266665692,0.123034496,0.137050386,1
0.219840793,0.152144088,0.076760429,0.142947424,0.085806772,1
0.089842461,0.233846474,0.076770503,0.27042192,0.224629175,0
0.204694693,0.137115014,0.057382855,0.215773346,0.101659426,0
0.278419863,0.12639008,0.040863011,0.190656555,0.128130044,0
0.374758686,0.095934696,0,0.107493028,0.137522282,1
0.081725151,0.343245436,0.093975045,0.140619818,0.253059005,0
0.056125023,0.323888803,0.081714923,0.182579719,0.271725288,1
0.120494862,0.26819096,0.139245393,0.171630804,0.175848579,0
0.250754004,0.052960124,0.01071364,0.127304975,0.011538182,1
0.289184117,0.172130419,0.045645321,0.111569801,0.076084175,0
0.147836434,0.140626626,0.102247816,0.228303888,0.124184241,0
0.068381183,0.305711999,0.15622153,0.197458277,0.192378736,0
0.149764454,0.21022409,0.075480977,0.217503111,0.17704978,1
0.199352639,0.167380967,0,0.25174099,0.122934916,1
0.109126762,0.329705706,0.060749372,0.173327593,0.138050249,0
0.054145518,0.231034854,0.114338253,0.24236835,0.297059752,1
0.066926557,0.39414688,0.065395588,0.171641551,0.151730389,1
0.106651108,0.29346891,0.03793374,0.217483887,0.139109022,1
0.039434318,0.46304634,0.064119947,0.181382521,0.132630535,0
0.087692027,0.488436714,0.062873064,0.127657316,0.119910639,1
0.048595665,0.398081759,0.119157347,0.168236575,0.179813483,1
0.088022187,0.360837945,0.045875813,0.205882472,0.115410167,1
0.032684417,0.677744239,0.042710366,0.048330259,0.072582047,1
0.423602946,0.126030091,0.013505972,0.069111804,0.030792814,1
0.108049657,0.295292891,0.080422117,0.212274423,0.138507797,0
0.082102307,0.08576829,0.030439458,0.214309193,0.450967743,0
0.094419291,0.233488086,0.046027302,0.234667472,0.22839921,0
0.17248089,0.259888513,0,0.159315701,0.132254117,1
0.028121504,0.452340156,0.083495926,0.155192238,0.223604047,1
0.059212239,0.400950111,0.179036751,0.136677456,0.146663417,1
0.242834099,0.056720203,0.027167169,0.124671037,0.079892929,0
0.256059944,0.137592057,0.025062718,0.173254445,0.106687645,1
0.111251706,0.344440583,0.046861326,0.143495086,0.156486524,1
0.073257333,0.346523415,0.089015707,0.200017775,0.190668966,0
0.048798303,0.184493725,0.180013222,0.218542243,0.279681268,1
0.135932995,0.148995839,0.118323723,0.220957567,0.149170663,0
0.108136017,0.244245778,0.065551148,0.24840136,0.193278665,1
0.103028218,0.211837546,0.031990242,0.17836419,0.159579003,1
0.316081153,0.157450174,0.02136383,0.123497242,0.090447382,1
0.087647717,0.211514739,0.091108043,0.26559229,0.247883547,0
0.019402432,0.513369051,0.080978018,0.184196222,0.158393025,1
0.041680206,0.552826543,0.129593129,0.082961016,0.135832568,1
0.127340769,0.259032904,0.025939478,0.10978163,0.201195074,0
0.055910037,0.292735182,0.072659159,0.116460693,0.404422145,1
0.260190569,0.107387062,0.038675722,0.154727764,0.150108995,1
0.287488383,0.099233216,0.017248652,0.131832334,0.059533833,1
0.336929206,0.154263371,0.042229973,0.123569184,0.089623835,1
0.02552513,0.584971068,0.097169124,0.111345642,0.134392084,1
0.169412176,0.128829634,0.030727436,0.241144509,0.234544892,0
0.174633179,0.17259939,0.070737491,0.188694887,0.20542241,1
0.277984216,0.229451537,0,0.121959898,0.091164747,1
0.127078476,0.085766183,0.015600941,0.09261213,0.064323503,1
0.133452729,0.187087845,0.18118009,0.169810865,0.224077796,1
0.106287464,0.353403392,0.085758907,0.192474767,0.127669015,1
0.15071785,0.304922937,0.075615889,0.123364485,0.158132574,1
0.040492559,0.287154536,0.029515715,0.184935318,0.388502292,0
0.19406192,0.17247085,0.032645156,0.246208181,0.127782911,0
0.079161863,0.349534375,0.055890118,0.176657937,0.149028924,0
0.035909568,0.429945654,0.129463218,0.151389964,0.181959479,1
0.172586145,0.21316955,0.047930665,0.127553557,0.095543679,0
0.21690417,0.120105711,0.112088458,0.23993174,0.105531675,0
0.399104379,0.032273368,0.008748177,0.111516758,0.09241695,0
0.097793684,0.320745846,0.061875017,0.150531106,0.102043443,0
0.240088742,0.1497387,0.024914484,0.13095401,0.047040964,1
0.03378251,0.174859502,0.02946594,0.447923538,0.257944573,0
0.234986204,0.156277524,0.061456588,0.137106144,0.093447027,1
0.299278742,0.042371249,0.125836552,0.095178892,0.016083378,0
0.140970306,0.270729418,0.07934674,0.176988135,0.14060218,0
0.135381415,0.35115008,0,0.085974289,0.058537726,1
0.054784996,0.271904138,0.168370462,0.213087584,0.179355546,0
0.111760974,0.344554335,0.068448538,0.119311666,0.143892209,1
0.08840436,0.139539889,0.020327543,0.051510646,0.050330829,0
0.21142902,0.101024946,0.129365723,0.140699684,0.244533326,0
0.069171646,0.248865724,0.034359514,0.143250466,0.45004946,1
0.352287897,0.12035865,0.061002197,0.107763095,0.088231179,1
0.094539849,0.303969572,0.027865122,0.25450064,0.192054225,1
0.094570589,0.224549044,0.086927119,0.234285652,0.069901058,1
0.13480857,0.269638342,0.032793516,0.151926003,0.114720605,1
0.120795604,0.303548794,0.058590326,0.161655472,0.124071856,0
0.078511717,0.378427652,0.062257121,0.174005353,0.169892306,1
0.152134735,0.274780252,0.032554387,0.117050716,0.115536434,1
0.152786125,0.253612665,0.073707362,0.158848966,0.201105019,1
0.079504161,0.342942273,0.110339969,0.193744057,0.137699096,0
0.18747799,0.15784446,0.122013563,0.187864717,0.138407787,1
0.10402502,0.307976184,0.084594797,0.18260726,0.133313542,1
0.023314727,0.624128219,0.065154828,0.122710653,0.107444771,1
0.301519582,0.203732267,0,0.130016606,0.147828427,1
0.185294165,0.279761267,0.042392736,0.157640196,0.176562497,0
0.114682606,0.263142174,0.199704788,0.150747265,0.151919818,0
0.06674021,0.30399134,0.035485074,0.174912862,0.333559042,1
0.112899657,0.23988752,0.087765448,0.241030446,0.146510018,1
0.196889008,0.204073987,0.035710102,0.139884639,0.180998378,1
0.117119143,0.312683947,0.058917186,0.146128002,0.239597373,0
0.286395006,0.099547495,0.042792158,0.209147015,0.124435929,0
0.187275185,0.213210872,0.028366066,0.183495462,0.149728436,1
0.166284168,0.166956021,0.050275125,0.230855292,0.223193687,0
0.223013156,0.144387774,0.06537173,0.144105202,0.080072862,0
0.13708268,0.312025391,0.07484774,0.16930103,0.219158467,0
0.125033881,0.35691485,0.03225641,0.158566754,0.153748979,1
0.114753081,0.213486665,0.040632088,0.245667252,0.215823355,1
0.146298512,0.252166214,0.084889559,0.163967118,0.148095696,0
0.387907487,0.075322735,0.0574895,0.100697331,0.043716075,0
0.035499191,0.179410074,0.208636173,0.21563492,0.259356475,0
0.216018667,0.331514271,0.015944963,0.085807474,0.030343772,0
0.207662468,0.239132772,0.113191466,0.148996605,0.129283568,0
0.045041439,0.321719891,0.069532035,0.222206819,0.262180369,0
0.085456838,0.321778852,0.114324952,0.149935746,0.234617122,0
0.107627748,0.307384053,0.089349445,0.12836395,0.209424377,1
0.159752436,0.370448144,0.034679459,0.136927932,0.167440718,0
0.095472471,0.161781947,0.134067252,0.299042882,0.161327859,0
0.641389078,0.013673369,0.000316306,0.019374559,0.059313949,1
0.105626997,0.369589402,0.039138852,0.184350766,0.162233328,1
0.209178592,0.355745399,0.027255538,0.112681474,0.069513361,1
0.076828207,0.153420523,0.070500271,0.156079746,0.455245652,1
0.1110375,0.275327448,0.039909631,0.241448847,0.174475687,0
0.311859424,0.048780596,0.019672009,0.15628954,0.116457369,1
0.128568456,0.186868215,0.030785789,0.131166668,0.029401605,1
0.17256471,0.103222233,0.07629162,0.236734988,0.069167783,1
0.063256205,0.170243912,0.150903991,0.277279841,0.22514232,0
0.257256455,0.18069897,0.054411324,0.132901376,0.082659964,1
0.299402928,0.099188357,0.05047579,0.117106808,0.081120693,0
0.191622652,0.17925021,0.020385474,0.128333115,0.041268375,0
0.100665432,0.269666371,0.153042901,0.206463353,0.143227242,1
0.246288432,0.12838102,0.053249153,0.223053369,0.09180652,1
0.201420801,0.119853567,0.092794652,0.183338961,0.101952367,0
0.085176707,0.102631128,0.017473384,0.412793091,0.2826663,0
0.351912929,0.169134228,0.027219756,0.14080215,0.150417226,1
0.076669033,0.342803224,0.068904278,0.173051644,0.245159707,0
0.023751784,0.520998374,0.118129833,0.123063168,0.169889215,0
0.160493668,0.070406056,0,0.330959215,0.071846252,1
0.084213345,0.145906653,0.072850519,0.28556809,0.249968552,0
0.087758159,0.242634219,0.086679435,0.179307693,0.232571451,0
0.082316329,0.337190422,0.026631317,0.242589581,0.195549711,0
0.094467476,0.205773855,0.032362752,0.279172599,0.278617523,0
0.104099489,0.256673659,0.064571622,0.191562614,0.202080133,1
0.128942608,0.239618061,0.047124126,0.145108436,0.082193213,0
0.055340155,0.110862189,0.056491631,0.247651886,0.430707934,1
0.078222992,0.188907243,0.15448593,0.191890919,0.264659263,0
0.251190551,0.162036926,0.065890762,0.117283351,0.046032773,0
0.1317537,0.110202164,0.113983913,0.286221092,0.242692617,1
0.209205907,0.080308059,0.024194327,0.297644752,0.135160877,0
0.124424287,0.269334037,0.041056032,0.131409063,0.340702972,1
0.145751003,0.230260015,0.022675715,0.162439175,0.336806448,1
0.030846103,0.483913468,0.063435892,0.156536726,0.1955107,1
0.089054793,0.188757956,0.065144467,0.223450403,0.264822403,0
0.144284988,0.305412276,0.059209639,0.145336766,0.15539271,0
0.281178187,0.13768251,0.017711369,0.116913428,0.046877085,1
0.237754857,0.144153891,0.032793014,0.122839299,0.063773219,0
0.183732225,0.109047136,0.043506654,0.2808629,0.251439161,0
0.17826641,0.145502207,0.067126676,0.235427711,0.203242095,1
0.074992972,0.361116821,0.086819783,0.174898497,0.147019975,1
0.036577777,0.108198875,0.049844345,0.22208988,0.534959967,1
0.12491997,0.195997409,0.068323944,0.195745583,0.209954838,0
0.194629823,0.135423187,0.066874397,0.209292483,0.212177023,0
0.040594205,0.40120025,0.07209402,0.135848336,0.232854904,0
0.354301174,0.066707924,0,0.178200514,0.082962317,0
0.197892836,0.13524519,0.036345643,0.114494123,0.060352778,0
0.337570857,0.11802108,0.023610698,0.110162644,0.040866995,0
0.177972963,0.216345745,0.048334717,0.203570521,0.158296407,1
0.125526554,0.235028443,0.05899585,0.222213723,0.134278235,1
0.195899204,0.247214714,0.058730602,0.156556955,0.126405343,0
0.22426856,0.105333018,0.070790646,0.19951574,0.132860426,1
0.165710803,0.283603524,0.035423108,0.17188591,0.138874347,1
0.235494564,0.160490773,0,0.28942503,0.139932451,0
0.016755828,0.753949804,0.083782122,0.035840644,0.081012565,1
0.261839659,0.120716058,0.069023029,0.077593589,0.045751443,0
0.270790659,0.14933056,0.058153091,0.149999942,0.065016189,1
0.068334844,0.410697654,0.069682817,0.16075585,0.185806078,1
0.205495847,0.151062734,0.02774811,0.183929657,0.153937229,1
0.069645967,0.243396321,0.109938259,0.168511469,0.321421198,1
0.103741412,0.40156933,0.067033679,0.134391307,0.148703401,1
0.118366832,0.164430749,0.065005285,0.252570658,0.24034694,1
0.170800127,0.273939511,0.045435136,0.183759825,0.136923939,0
0.189756232,0.150649812,0.051077976,0.163995061,0.051267958,1
0.17983969,0.142907232,0.096883102,0.232038322,0.173552734,0
0.1053025,0.279053838,0.040514852,0.211216325,0.24597769,0
0.03294325,0.196583283,0.108635592,0.218778429,0.326960184,0
0.188155169,0.188103128,0.044480046,0.157155584,0.150069567,1
0.122327177,0.366666215,0.159675111,0.122467907,0.09986199,1
0.092465753,0.385364869,0.08018278,0.188551606,0.155001254,0
0.121440697,0.139130404,0.043486931,0.290818367,0.213413578,1
0.297128518,0.142653377,0,0.191454928,0.111313303,0
0.223013397,0.091896321,0.079969734,0.171689582,0.071331913,1
0.196704462,0.085859309,0.04275907,0.123384589,0.053448495,1
0.104550732,0.217373773,0.122318453,0.20550215,0.228730809,1
0.212812633,0.134652842,0.222893578,0.104575765,0.043980805,0
